Length,Entropy,Vowel,Consonant,Special,V Con,C Vow,Lines,State
2085,4.580310005744828,445,762,878,0.583989501312336,1.7123595505617977,72,0
2295,4.995353997021083,440,945,910,0.4656084656084656,2.147727272727273,112,0
4073,4.528874690384537,1089,1800,1184,0.605,1.6528925619834711,114,0
223,4.764968834335064,67,113,43,0.5929203539823009,1.6865671641791045,4,0
2144,5.124940992495665,657,957,530,0.6865203761755486,1.45662100456621,48,0
10732,4.496545547374488,2262,3731,4739,0.6062717770034843,1.6494252873563218,261,0
662,4.398352004618032,200,278,184,0.7194244604316546,1.39,19,0
592,5.177570302171111,160,287,145,0.5574912891986062,1.79375,29,0
3974,4.580316068674889,957,1588,1429,0.6026448362720404,1.6593521421107629,132,0
3264,5.3152226299436816,870,1392,1002,0.625,1.6,85,0
3636,4.4642722372413,867,1286,1483,0.6741835147744946,1.483275663206459,90,0
14155,5.01260433529799,2828,4886,6441,0.5787965616045845,1.7277227722772277,546,0
4244,5.018890102505268,1152,1838,1254,0.6267682263329706,1.5954861111111112,139,0
1443,5.00160166487701,395,679,369,0.5817378497790869,1.718987341772152,47,0
1684,4.474613199963151,371,640,673,0.5796875,1.725067385444744,73,0
1023,4.714166216663907,273,478,272,0.5711297071129707,1.750915750915751,43,0
4573,5.212192592540418,1099,2070,1404,0.5309178743961352,1.8835304822565968,88,0
2368,4.5693224079832975,472,909,987,0.5192519251925193,1.9258474576271187,103,0
31421,4.292170804094358,5146,10341,15934,0.49763079005898847,2.009521958802954,1029,0
2071,4.998487476461444,541,917,613,0.5899672846237731,1.6950092421441774,69,0
1176,4.730695952369652,366,511,299,0.7162426614481409,1.3961748633879782,39,0
153,4.903942397508431,46,66,41,0.696969696969697,1.434782608695652,4,0
4065,4.699007504860784,988,1730,1347,0.5710982658959538,1.7510121457489878,97,0
1500,4.590851612376052,331,635,534,0.521259842519685,1.918429003021148,49,0
9667,4.114824530167194,2105,3010,4552,0.6993355481727574,1.4299287410926367,237,0
8297,4.519123447049862,1904,2924,3469,0.6511627906976745,1.5357142857142858,158,0
6715,4.183886294651517,1472,2226,3017,0.6612758310871518,1.5122282608695652,165,0
5953,4.45827380263409,1345,2104,2504,0.6392585551330798,1.5643122676579926,127,0
5015,4.413024776446791,1201,1800,2014,0.6672222222222223,1.4987510407993339,133,0
4126,4.587793533306126,1009,1642,1475,0.6144945188794153,1.6273538156590683,106,0
3707,5.266686640725961,960,1766,981,0.5436013590033975,1.8395833333333333,108,0
1826,4.901860081765136,467,798,561,0.5852130325814536,1.708779443254818,65,0
2400,4.813297844757067,639,1121,640,0.5700267618198037,1.754303599374022,60,0
9235,5.110814811574816,2550,3928,2757,0.6491853360488798,1.540392156862745,256,0
178,4.71557126295132,56,85,37,0.6588235294117647,1.5178571428571428,3,0
80,4.55268989609142,24,38,18,0.631578947368421,1.5833333333333333,2,0
4535,5.107900757542104,1209,1970,1356,0.6137055837563452,1.6294458229942101,95,0
4371,5.222952400609005,1014,1837,1520,0.5519869352204682,1.8116370808678501,170,0
1651,4.738032735677987,374,590,687,0.6338983050847458,1.5775401069518717,63,0
1933,4.310792744546522,407,608,918,0.6694078947368421,1.4938574938574938,76,0
1795,4.666544645700259,400,677,718,0.5908419497784343,1.6925,78,0
1493,4.703051425954761,356,626,511,0.5686900958466453,1.7584269662921348,59,0
3181,4.330183515066799,690,1153,1338,0.598438855160451,1.6710144927536232,96,0
3261,4.325044899703519,718,1202,1341,0.5973377703826955,1.6740947075208914,97,0
2507,4.552197771487608,561,843,1103,0.6654804270462633,1.5026737967914439,75,0
4836,5.102836300225609,1135,2059,1642,0.551238465274405,1.8140969162995595,110,0
252,4.856825933099058,81,124,47,0.6532258064516129,1.5308641975308641,2,0
1320,4.802933217190437,370,619,331,0.5977382875605816,1.672972972972973,40,0
2022,4.523399535322525,503,883,636,0.5696489241223103,1.7554671968190856,58,0
1151,4.432693279085599,277,465,409,0.5956989247311828,1.6787003610108304,50,0
180,4.693839661983631,60,95,25,0.631578947368421,1.5833333333333333,2,0
6122,5.176578891867013,1628,2797,1697,0.5820521987844118,1.718058968058968,179,0
1679,4.615022410969494,394,645,640,0.6108527131782946,1.6370558375634519,73,0
878,4.509348936413515,176,344,358,0.5116279069767442,1.9545454545454546,47,0
2449,4.099365531000639,436,781,1232,0.558258642765685,1.7912844036697249,90,0
6206,4.6774910986773826,1567,2559,2080,0.6123485736615866,1.6330567964262923,183,0
4478,4.6728616691411595,1106,1943,1429,0.5692228512609367,1.7567811934900543,116,0
11138,3.6877845395229603,1737,3093,6308,0.5615906886517944,1.7806563039723662,215,0
3669,5.045198798929342,910,1693,1066,0.5375073833431778,1.8604395604395605,111,0
906,5.055071277270294,213,421,272,0.505938242280285,1.9765258215962442,40,0
70,4.618957668189373,23,38,9,0.6052631578947368,1.6521739130434783,2,0
5139,4.2379822959242945,1206,1815,2118,0.6644628099173554,1.5049751243781095,159,0
4034,5.136892519641546,1083,1820,1131,0.595054945054945,1.680517082179132,85,0
6299,5.072798132605566,1713,2640,1946,0.6488636363636363,1.541155866900175,176,0
4426,4.3891521584362865,813,1643,1970,0.49482653682288497,2.020910209102091,125,0
4507,5.02006810624237,1361,2092,1054,0.6505736137667304,1.5371050698016164,158,0
297,4.662163761288234,91,132,74,0.6893939393939394,1.4505494505494505,10,0
908,4.278170261581834,265,366,277,0.7240437158469946,1.381132075471698,28,0
663,4.783156662812037,166,368,129,0.45108695652173914,2.216867469879518,19,0
1674,4.737748029036466,377,710,587,0.5309859154929577,1.8832891246684351,49,0
1266,4.796808040854654,320,555,391,0.5765765765765766,1.734375,49,0
2424,4.571850686478177,520,1096,808,0.4744525547445255,2.1076923076923078,50,0
748,4.851687538892376,176,356,216,0.4943820224719101,2.022727272727273,18,0
969,4.777754268362337,277,445,247,0.6224719101123596,1.6064981949458483,23,0
257,4.728993545327587,57,96,104,0.59375,1.6842105263157894,10,0
699,5.120574150618564,192,300,207,0.64,1.5625,17,0
2009,5.136359399252401,583,907,519,0.6427783902976847,1.555746140651801,68,0
1762,4.870805809335533,398,818,546,0.48655256723716384,2.0552763819095476,57,0
1792,4.7720596044208365,449,722,621,0.6218836565096952,1.6080178173719377,64,0
1864,4.633231880001762,457,719,688,0.6356050069541029,1.5733041575492341,77,0
11770,4.919077112680853,3034,4928,3808,0.6156655844155844,1.6242584047462096,375,0
177,4.942914566981663,55,85,37,0.6470588235294118,1.5454545454545454,5,0
460,5.001490472864389,117,211,132,0.5545023696682464,1.8034188034188035,8,0
2966,4.5507731346998845,678,1096,1192,0.6186131386861314,1.6165191740412979,86,0
3898,4.794787708412197,950,1584,1364,0.5997474747474747,1.6673684210526316,86,0
1340,4.969979472080881,399,703,238,0.5675675675675675,1.7619047619047619,16,0
1342,4.965082762429767,399,704,239,0.5667613636363636,1.7644110275689222,16,0
1153,4.602233332574728,249,413,491,0.6029055690072639,1.6586345381526104,40,0
1426,5.066301901358645,351,697,378,0.503586800573888,1.9857549857549857,46,0
1608,5.109867589440271,410,786,412,0.5216284987277354,1.9170731707317072,58,0
2049,5.139664262852922,538,1007,504,0.5342601787487586,1.8717472118959109,74,0
1593,5.128073031321042,402,780,411,0.5153846153846153,1.9402985074626866,58,0
1575,5.124730385899728,401,763,411,0.5255570117955439,1.9027431421446384,58,0
1446,5.0946622307042295,383,708,355,0.5409604519774012,1.8485639686684072,45,0
1635,5.1230143393392416,419,802,414,0.5224438902743143,1.9140811455847255,58,0
1461,5.092983527890181,379,700,382,0.5414285714285715,1.8469656992084433,51,0
4051,5.201553131532286,983,1795,1273,0.5476323119777159,1.8260427263479146,132,0
3901,5.2062618060819865,1021,1870,1010,0.5459893048128343,1.831537708129285,94,0
4041,5.2204572295437055,1078,1939,1024,0.555956678700361,1.7987012987012987,95,0
1438,5.076077622570506,391,708,339,0.5522598870056498,1.8107416879795397,51,0
2668,5.172171534551961,764,1262,642,0.6053882725832013,1.6518324607329844,73,0
3840,4.977101803990675,946,1662,1232,0.5691937424789411,1.7568710359408033,130,0
1884,5.034423617408021,511,915,458,0.5584699453551912,1.7906066536203522,57,0
1234,5.0580469785486155,309,621,304,0.4975845410628019,2.0097087378640777,41,0
3081,5.257303421361646,800,1492,789,0.5361930294906166,1.865,95,0
2689,5.177061431526688,714,1354,621,0.5273264401772526,1.8963585434173669,76,0
947,4.886338284287806,276,518,153,0.5328185328185329,1.8768115942028984,14,0
282,5.10135623593673,65,130,87,0.5,2.0,8,0
10537,5.9440094449914636,2023,6487,2027,0.3118544781871435,3.2066238260009885,191,0
7046,4.657514194931636,1735,2791,2520,0.6216409888928699,1.6086455331412104,253,0
4307,4.35028503313915,798,1496,2013,0.5334224598930482,1.8746867167919798,123,0
4726,4.864213111058139,929,1616,2181,0.5748762376237624,1.7395048439181917,130,0
4490,4.855686706367099,874,1524,2092,0.573490813648294,1.7437070938215102,128,0
165,5.403411115974314,29,76,60,0.3815789473684211,2.6206896551724137,2,0
2054,4.752881742015575,583,831,640,0.7015643802647413,1.4253859348198972,67,0
979,4.883768293839851,271,415,293,0.653012048192771,1.5313653136531364,38,0
941,4.875894216157353,259,391,291,0.6624040920716112,1.5096525096525097,37,0
962,4.880076172551016,268,403,291,0.6650124069478908,1.5037313432835822,37,0
2834,4.734445205050904,801,1157,876,0.6923076923076923,1.4444444444444444,87,0
892,5.098385985718884,273,425,194,0.6423529411764706,1.5567765567765568,36,0
961,4.9336112336691835,287,413,261,0.6949152542372882,1.4390243902439024,30,0
1218,4.797681632292639,330,489,399,0.6748466257668712,1.481818181818182,55,0
3852,4.7189664127602615,1065,1577,1210,0.6753329105897273,1.4807511737089203,117,0
10447,5.18481908535386,2851,4776,2820,0.5969430485762144,1.6752016836197825,403,0
1128,4.989312093481733,349,562,217,0.6209964412811388,1.6103151862464182,29,0
1041,4.589070433291675,242,401,398,0.6034912718204489,1.6570247933884297,51,0
3318,4.924025122603788,718,1322,1278,0.5431164901664145,1.841225626740947,115,0
3538,4.849339105360931,733,1168,1637,0.627568493150685,1.5934515688949522,87,0
2051,4.951545026605148,633,992,426,0.6381048387096774,1.5671406003159558,50,0
2921,5.19755608478155,780,1321,820,0.5904617713853142,1.6935897435897436,67,0
2103,4.917666333874514,460,699,944,0.6580829756795422,1.5195652173913043,54,0
2766,5.35069685974262,661,1395,710,0.4738351254480287,2.1104387291981848,62,0
1186,5.120758291228247,319,545,322,0.5853211009174312,1.70846394984326,45,0
1655,4.935659595376245,435,702,518,0.6196581196581197,1.6137931034482758,75,0
4326,4.954108938342834,980,1485,1861,0.6599326599326599,1.5153061224489797,108,0
1794,5.21770730916408,505,857,432,0.5892648774795799,1.697029702970297,39,0
1338,4.785940910854672,303,511,524,0.5929549902152642,1.6864686468646866,38,0
15427,4.577930018937103,3966,6278,5183,0.6317298502707869,1.582955118507312,333,0
13545,4.719433589316569,3711,5845,3989,0.634901625320787,1.575047157100512,306,0
19505,4.599597087678646,5189,8172,6144,0.6349730788056779,1.5748699171323954,420,0
650,4.9522695886853825,189,309,152,0.6116504854368932,1.6349206349206349,35,0
4628,5.125411234300152,1218,2127,1283,0.5726375176304654,1.7463054187192117,109,0
2096,4.9239791310076635,447,705,944,0.6340425531914894,1.5771812080536913,54,0
9311,5.234035052094485,2358,4319,2634,0.5459597128965038,1.8316369804919423,147,0
2817,4.844323457044739,605,909,1303,0.6655665566556656,1.5024793388429751,73,0
2135,4.952888071154194,463,731,941,0.6333789329685362,1.5788336933045357,54,0
130,5.006334018046458,35,56,39,0.625,1.6,7,0
485,4.707503469706584,161,253,71,0.6363636363636364,1.5714285714285714,8,0
330,4.618639525145431,105,167,58,0.6287425149700598,1.5904761904761904,12,0
310,4.999167741440153,73,136,101,0.5367647058823529,1.8630136986301369,6,0
170,5.1467689171809505,31,62,77,0.5,2.0,3,0
415,4.791260943571241,137,221,57,0.6199095022624435,1.6131386861313868,6,0
1908,4.712343607139321,486,894,528,0.5436241610738255,1.8395061728395061,68,0
3989,4.9223782492705555,1022,1690,1277,0.6047337278106509,1.6536203522504893,94,0
118,4.4311721251039,33,62,23,0.532258064516129,1.878787878787879,5,0
302,4.47253867336382,116,141,45,0.8226950354609929,1.2155172413793103,10,0
4037,5.245764592614042,1046,1828,1163,0.5722100656455142,1.7476099426386233,84,0
1983,4.380921612223658,432,756,795,0.5714285714285714,1.75,52,0
761,5.0659471509280545,196,345,220,0.5681159420289855,1.760204081632653,28,0
2534,4.389511154129562,516,885,1133,0.5830508474576271,1.7151162790697674,83,0
2197,4.478472690640065,495,877,825,0.56442417331813,1.7717171717171718,75,0
2880,4.516456808014963,634,1164,1082,0.5446735395189003,1.83596214511041,93,0
628,5.0677790114963575,157,312,159,0.5032051282051282,1.9872611464968153,33,0
724,4.955976189178884,206,358,160,0.5754189944134078,1.7378640776699028,29,0
6544,5.11838242809734,1521,2827,2196,0.5380261761584719,1.8586456278763972,177,0
13151,4.763023140452218,3071,5789,4291,0.5304888581793056,1.8850537284272224,472,0
5199,4.393053822313629,1289,2173,1737,0.5931891394385642,1.6858029480217223,187,0
464,4.820294809978108,149,215,100,0.6930232558139535,1.4429530201342282,23,0
1466,5.30410649971265,376,754,336,0.4986737400530504,2.00531914893617,63,0
53,4.515867040270227,17,21,15,0.8095238095238095,1.2352941176470589,2,0
19459,4.581710605002095,4057,7491,7911,0.5415832332131891,1.846438254868129,484,0
98,4.775402707116514,27,43,28,0.627906976744186,1.5925925925925926,2,0
2033,4.945185051831457,438,688,907,0.6366279069767442,1.5707762557077625,51,0
2747,4.860515425715607,598,893,1256,0.6696528555431132,1.4933110367892977,71,0
2877,4.8957396910908235,643,962,1272,0.6683991683991684,1.4961119751166407,71,0
81,4.922640280422015,23,38,20,0.6052631578947368,1.6521739130434783,2,0
84,4.8289446545352845,23,41,20,0.5609756097560976,1.7826086956521738,2,0
590,5.145143837919094,153,276,161,0.5543478260869565,1.803921568627451,10,0
725,5.027411409679021,193,340,192,0.5676470588235294,1.761658031088083,31,0
47505,4.88262986978332,10907,19521,17077,0.5587316223554121,1.7897680388741175,1131,0
1151,4.759197762394915,286,472,393,0.6059322033898306,1.6503496503496504,46,0
10624,4.694114631989938,2211,4213,4200,0.5248041775456919,1.9054726368159205,314,0
1238,5.23770291769905,308,591,339,0.5211505922165821,1.9188311688311688,51,0
1650,4.631203762034544,419,655,576,0.6396946564885496,1.5632458233890214,59,0
2870,4.870848240622952,705,1245,920,0.5662650602409639,1.7659574468085106,99,0
1246,5.104783908054293,322,621,303,0.5185185185185185,1.9285714285714286,52,0
1523,4.916441515915718,367,668,488,0.5494011976047904,1.8201634877384196,76,0
19067,4.328186007986717,3850,6454,8763,0.596529284164859,1.6763636363636363,404,0
1246,5.104783908054293,322,621,303,0.5185185185185185,1.9285714285714286,52,0
6007,4.336961210536204,1242,2211,2554,0.5617367706919946,1.7801932367149758,187,0
2617,4.894568824107797,666,1144,807,0.5821678321678322,1.7177177177177176,91,0
23177,4.180696214201191,4387,7389,11401,0.5937203951820273,1.6842945064964667,751,0
2615,4.8070907127776,743,1085,787,0.6847926267281106,1.4602960969044414,82,0
7575,4.74730490263768,1618,2886,3071,0.5606375606375607,1.7836835599505563,319,0
472,4.828701882714537,114,262,96,0.4351145038167939,2.2982456140350878,6,0
18546,4.586657033990724,4379,7210,6957,0.6073509015256588,1.646494633477963,534,0
91530,4.936516331289589,20555,37714,33261,0.5450230683565784,1.834784723911457,1999,0
6735,4.9390345545059136,1562,2664,2509,0.5863363363363363,1.70550576184379,260,0
11958,5.352617752304578,3018,5520,3420,0.5467391304347826,1.8290258449304175,396,0
235,3.9724175964975834,56,77,102,0.7272727272727273,1.375,14,0
143,4.470043359328546,45,63,35,0.7142857142857143,1.4,8,0
42,3.6747230064116745,10,20,12,0.5,2.0,2,0
239,3.9330373618715186,53,84,102,0.6309523809523809,1.5849056603773586,14,0
2312,4.190831341157209,408,737,1167,0.55359565807327,1.8063725490196079,70,0
2468,4.129843009230174,409,820,1239,0.49878048780487805,2.0048899755501224,74,0
634,4.6247424706128415,133,260,241,0.5115384615384615,1.9548872180451127,28,0
134,4.482030696638797,41,58,35,0.7068965517241379,1.4146341463414633,8,0
12425,5.184757268563105,1835,3487,7103,0.5262403211930026,1.9002724795640327,196,0
4050,4.901630434251869,1063,1945,1042,0.5465295629820052,1.8297271872060208,168,0
470,4.866549516487601,101,249,120,0.40562248995983935,2.4653465346534653,15,0
572,5.218338921412254,117,240,215,0.4875,2.051282051282051,16,0
1023,4.907487453503333,230,466,327,0.49356223175965663,2.026086956521739,41,0
3047,4.681858212808608,792,1259,996,0.6290706910246228,1.5896464646464648,97,0
5985,4.1760481605967135,1241,2115,2629,0.5867612293144208,1.7042707493956486,181,0
4006,5.026996254304814,898,1742,1366,0.5154994259471871,1.9398663697104677,100,0
121537,5.953659154924153,22946,67355,31236,0.34067255586073786,2.9353699991283886,298,0
1917,4.493113313423455,358,641,918,0.5585023400936038,1.7905027932960893,64,0
1146,4.558117165945204,250,429,467,0.5827505827505828,1.716,46,0
1334,4.93564899474827,333,595,406,0.5596638655462185,1.7867867867867868,35,0
